time[s],avg_wind_speed[m_s],avg_precip[ml],avg_snow[cm]
1349845200,5.1,0.3,0.0
1349848800,4.85,0.3,0.0
1349852400,5.5,0.266666666667,0.0
1349856000,5.4,0.55,0.0
1349859600,5.15,1.25,0.0
1349863200,5.4,0.65,0.0
1349866800,4.6,0.575,0.0
1349870400,5.33333333333,1.9,0.0
1349874000,3.72,0.12,0.0
1349877600,2.1,0.0,0.0
1349881200,3.85,0.125,0.0
1349884800,7.45,0.0,0.0
1349888400,6.45,0.0,0.0
1349892000,6.95,0.25,0.0
1349895600,6.7,0.0,0.0
1349899200,8.8,0.0,0.0
1349902800,8.2,0.0,0.0
1349906400,7.2,0.0,0.0
1349910000,5.7,0.0,0.0
1349913600,5.4,0.0,0.0
1349917200,6.7,0.0,0.0
1349920800,7.2,0.0,0.0
1349924400,8.5,0.0,0.0
1349928000,3.6,2.8,0.0
1349931600,6.2,0.0,0.0
1349935200,7.5,0.0,0.0
1349938800,6.2,0.0,0.0
1349942400,7.7,0.0,0.0
1349946000,7.45,0.0,0.0
1349949600,7.7,0.0,0.0
1349953200,5.7,0.0,0.0
1349956800,6.45,0.25,0.0
1349960400,6.7,0.0,0.0
1349964000,7.7,0.0,0.0
1349967600,6.95,0.0,0.0
1349971200,6.2,0.0,0.0
1349974800,3.1,0.0,0.0
1349978400,4.9,0.0,0.0
1349982000,5.1,0.0,0.0
1349985600,6.7,0.0,0.0
1349989200,6.2,0.0,0.0
1349992800,5.1,0.0,0.0
1349996400,6.2,0.0,0.0
1350000000,6.95,0.0,0.0
1350003600,6.7,0.0,0.0
1350007200,6.7,0.0,0.0
1350010800,5.9,0.0,0.0
1350014400,3.35,0.0,0.0
1350018000,6.2,0.0,0.0
1350021600,4.9,0.0,0.0
1350025200,6.2,0.0,0.0
1350028800,4.6,0.0,0.0
1350032400,4.6,0.0,0.0
1350036000,4.6,0.0,0.0
1350039600,6.2,0.0,0.0
1350043200,6.2,0.0,0.0
1350046800,6.2,0.0,0.0
1350050400,7.2,0.0,0.0
1350054000,5.9,0.0,0.0
1350057600,6.7,0.0,0.0
1350061200,6.2,0.0,0.0
1350064800,7.2,0.0,0.0
1350068400,10.3,0.0,0.0
1350072000,10.3,0.0,0.0
1350075600,9.25,0.0,0.0
1350079200,9.3,0.0,0.0
1350082800,6.7,0.0,0.0
1350086400,7.2,0.0,0.0
1350090000,8.2,0.0,0.0
1350093600,6.2,0.0,0.0
1350097200,5.65,0.0,0.0
1350100800,2.85,0.0,0.0
1350104400,6.7,0.0,0.0
1350108000,5.4,0.0,0.0
1350111600,3.6,0.0,0.0
1350115200,2.6,0.0,0.0
1350118800,2.6,0.0,0.0
1350122400,2.1,0.0,0.0
1350126000,1.5,0.0,0.0
1350129600,1.5,0.0,0.0
1350133200,0.0,0.0,0.0
1350136800,2.6,0.0,0.0
1350140400,2.05,0.0,0.0
1350144000,4.1,0.0,0.0
1350147600,3.6,0.0,0.0
1350151200,3.35,0.0,0.0
1350154800,4.1,0.0,0.0
1350158400,3.1,0.0,0.0
1350162000,3.35,0.0,0.0
1350165600,4.1,0.0,0.0
1350169200,6.2,0.0,0.0
1350172800,5.95,0.0,0.0
1350176400,7.2,0.0,0.0
1350180000,8.2,0.0,0.0
1350183600,7.95,0.0,0.0
1350187200,4.4,0.0,0.0
1350190800,8.2,0.0,0.0
1350194400,7.45,0.0,0.0
1350198000,7.2,0.0,0.0
1350201600,8.2,0.0,0.0
1350205200,8.2,0.0,0.0
1350208800,8.8,0.0,0.0
1350212400,8.2,0.0,0.0
1350216000,7.95,0.0,0.0
1350219600,6.7,0.0,0.0
1350223200,6.2,0.0,0.0
1350226800,6.2,0.0,0.0
1350230400,7.2,0.0,0.0
1350234000,6.7,0.0,0.0
1350237600,6.45,0.0,0.0
1350241200,7.2,0.0,0.0
1350244800,8.2,0.0,0.0
1350248400,8.2,0.0,0.0
1350252000,8.8,0.0,0.0
1350255600,7.7,0.0,0.0
1350259200,7.7,0.0,0.0
1350262800,7.2,0.0,0.0
1350266400,6.7,0.0,0.0
1350270000,7.75,0.0,0.0
1350273600,3.6,0.0,0.0
1350277200,8.2,0.0,0.0
1350280800,7.45,0.0,0.0
1350284400,7.7,0.0,0.0
1350288000,6.7,0.0,0.0
1350291600,6.7,0.0,0.0
1350295200,8.2,0.0,0.0
1350298800,9.3,0.0,0.0
1350302400,9.3,0.0,0.0
1350306000,8.8,0.0,0.0
1350309600,7.2,0.0,0.0
1350313200,7.2,0.0,0.0
1350316800,7.7,0.0,0.0
1350320400,6.2,0.0,0.0
1350324000,5.15,0.0,0.0
1350327600,5.1,0.0,0.0
1350331200,6.7,0.0,0.0
1350334800,4.0,0.4,0.0
1350338400,7.45,1.65,0.0
1350342000,6.175,1.075,0.0
1350345600,4.43333333333,1.7,0.0
1350349200,3.6,0.0,0.0
1350352800,4.1,0.0,0.0
1350356400,3.85,0.0,0.0
1350360000,2.05,2.3,0.0
1350363600,6.7,0.0,0.0
1350367200,6.95,0.0,0.0
1350370800,4.6,0.0,0.0
1350374400,6.7,0.0,0.0
1350378000,6.95,0.0,0.0
1350381600,10.3,0.0,0.0
1350385200,8.2,0.0,0.0
1350388800,8.2,2.3,0.0
1350392400,8.2,0.0,0.0
1350396000,10.8,0.0,0.0
1350399600,10.3,0.0,0.0
1350403200,10.3,0.0,0.0
1350406800,8.8,0.0,0.0
1350410400,7.95,0.0,0.0
1350414000,7.7,0.0,0.0
1350417600,6.7,0.0,0.0
1350421200,6.7,0.0,0.0
1350424800,5.1,0.0,0.0
1350428400,4.1,0.0,0.0
1350432000,3.35,0.0,0.0
1350435600,4.1,0.0,0.0
1350439200,3.1,0.0,0.0
1350442800,3.35,0.0,0.0
1350446400,1.8,0.0,0.0
1350450000,1.5,0.0,0.0
1350453600,2.55,0.0,0.0
1350457200,0.0,0.0,0.0
1350460800,2.1,0.0,0.0
1350464400,1.8,0.0,0.0
1350468000,0.0,0.0,0.0
1350471600,1.5,0.0,0.0
1350475200,1.5,0.0,0.0
1350478800,0.0,0.0,0.0
1350482400,0.0,0.0,0.0
1350486000,1.05,0.0,0.0
1350489600,3.6,0.0,0.0
1350493200,2.6,0.0,0.0
1350496800,3.1,0.0,0.0
1350500400,5.1,0.0,0.0
1350504000,4.1,0.0,0.0
1350507600,4.1,0.0,0.0
1350511200,2.6,0.0,0.0
1350514800,2.6,0.0,0.0
1350518400,2.6,0.0,0.0
1350522000,3.1,0.0,0.0
1350525600,3.1,0.0,0.0
1350529200,2.3,0.0,0.0
1350532800,0.0,0.0,0.0
1350536400,0.0,0.0,0.0
1350540000,0.0,0.0,0.0
1350543600,0.0,0.0,0.0
1350547200,0.0,0.0,0.0
1350550800,1.3,0.0,0.0
1350554400,1.5,0.0,0.0
1350558000,1.5,0.0,0.0
1350561600,1.5,0.0,0.0
1350565200,2.6,0.0,0.0
1350568800,3.6,0.0,0.0
1350572400,4.35,0.0,0.0
1350576000,6.7,0.0,0.0
1350579600,5.7,0.0,0.0
1350583200,5.95,0.0,0.0
1350586800,7.2,0.0,0.0
1350590400,5.1,0.0,0.0
1350594000,4.85,0.0,0.0
1350597600,3.6,0.0,0.0
1350601200,3.35,0.0,0.0
1350604800,4.26666666667,0.0,0.0
1350608400,5.7,0.0,0.0
1350612000,7.2,0.0,0.0
1350615600,6.15,0.0,0.0
1350619200,2.85,0.5,0.0
1350622800,8.25,0.75,0.0
1350626400,8.0,0.5,0.0
1350630000,8.75,0.25,0.0
1350633600,5.7,0.0,0.0
1350637200,6.03333333333,0.7,0.0
1350640800,6.15,0.3,0.0
1350644400,7.2,0.0,0.0
1350648000,7.36666666667,1.1,0.0
1350651600,7.45,1.3,0.0
1350655200,7.7,0.0,0.0
1350658800,7.95,1.5,0.0
1350662400,8.6,0.0,0.0
1350666000,5.63333333333,0.6,0.0
1350669600,4.26666666667,1.7,0.0
1350673200,3.6,0.0,0.0
1350676800,3.1,0.0,0.0
1350680400,3.6,0.0,0.0
1350684000,4.6,0.0,0.0
1350687600,4.32,0.0,0.0
1350691200,6.0,0.0,0.0
1350694800,6.95,0.0,0.0
1350698400,5.1,0.0,0.0
1350702000,5.24,0.0,0.0
1350705600,2.06666666667,2.36666666667,0.0
1350709200,2.6,0.0,0.0
1350712800,2.6,0.0,0.0
1350716400,2.1,0.0,0.0
1350720000,2.35,0.0,0.0
1350723600,2.2,0.0,0.0
1350727200,1.5,0.0,0.0
1350730800,1.9,0.0,0.0
1350734400,1.55,0.0,0.0
1350738000,0.9,0.0,0.0
1350741600,2.76666666667,0.0,0.0
1350745200,3.1,0.0,0.0
1350748800,5.1,0.0,0.0
1350752400,5.1,0.0,0.0
1350756000,5.65,0.0,0.0
1350759600,6.7,0.0,0.0
1350763200,7.2,0.0,0.0
1350766800,7.2,0.0,0.0
1350770400,6.2,0.0,0.0
1350774000,6.7,0.0,0.0
1350777600,6.2,0.0,0.0
1350781200,5.1,0.0,0.0
1350784800,5.7,0.0,0.0
1350788400,5.15,0.0,0.0
1350792000,2.3,0.0,0.0
1350795600,4.6,0.0,0.0
1350799200,5.4,0.0,0.0
1350802800,4.6,0.0,0.0
1350806400,4.1,0.0,0.0
1350810000,3.85,0.0,0.0
1350813600,5.7,0.0,0.0
1350817200,4.6,0.0,0.0
1350820800,4.35,0.0,0.0
1350824400,5.1,0.0,0.0
1350828000,3.1,0.0,0.0
1350831600,3.1,0.0,0.0
1350835200,6.2,0.0,0.0
1350838800,6.2,0.0,0.0
1350842400,6.7,0.0,0.0
1350846000,8.2,0.0,0.0
1350849600,6.2,0.0,0.0
1350853200,6.2,0.0,0.0
1350856800,6.2,0.0,0.0
1350860400,4.1,0.0,0.0
1350864000,4.1,0.0,0.0
1350867600,5.1,0.0,0.0
1350871200,6.2,0.0,0.0
1350874800,5.4,0.0,0.0
1350878400,2.3,0.0,0.0
1350882000,6.7,0.0,0.0
1350885600,6.7,0.0,0.0
1350889200,6.7,0.0,0.0
1350892800,6.2,0.0,0.0
1350896400,5.95,0.0,0.0
1350900000,4.6,0.0,0.0
1350903600,3.1,0.0,0.0
1350907200,3.85,0.0,0.0
1350910800,7.2,0.0,0.0
1350914400,6.2,0.0,0.0
1350918000,6.2,0.0,0.0
1350921600,6.2,0.0,0.0
1350925200,6.2,0.0,0.0
1350928800,6.7,0.0,0.0
1350932400,6.7,0.0,0.0
1350936000,5.7,0.0,0.0
1350939600,5.4,0.0,0.0
1350943200,4.6,0.0,0.0
1350946800,4.6,0.0,0.0
1350950400,4.1,0.0,0.0
1350954000,3.1,0.0,0.0
1350957600,3.6,0.0,0.0
1350961200,3.6,0.0,0.0
1350964800,1.05,0.0,0.0
1350968400,0.0,0.0,0.0
1350972000,1.05,0.0,0.0
1350975600,2.6,0.0,0.0
1350979200,2.1,0.0,0.0
1350982800,2.6,0.0,0.0
1350986400,0.0,0.0,0.0
1350990000,0.0,0.0,0.0
1350993600,1.05,0.0,0.0
1350997200,2.6,0.0,0.0
1351000800,2.1,0.0,0.0
1351004400,2.35,0.0,0.0
1351008000,2.1,0.0,0.0
1351011600,0.0,0.0,0.0
1351015200,0.0,0.15,0.0
1351018800,1.5,0.0,0.0
1351022400,0.0,0.0,0.0
1351026000,0.0,0.15,0.0
1351029600,1.5,0.0,0.0
1351033200,0.0,0.0,0.0
1351036800,1.05,0.15,0.0
1351040400,2.1,0.0,0.0
1351044000,1.5,0.3,0.0
1351047600,2.05,0.3,0.0
1351051200,1.3,0.4,0.0
1351054800,1.5,0.0,0.0
1351058400,1.5,0.25,0.0
1351062000,1.5,0.0,0.0
1351065600,2.1,0.0,0.0
1351069200,2.85,0.0,0.0
1351072800,3.6,0.0,0.0
1351076400,2.1,0.0,0.0
1351080000,2.6,0.266666666667,0.0
1351083600,3.1,0.0,0.0
1351087200,3.35,0.0,0.0
1351090800,2.93333333333,0.0,0.0
1351094400,2.1,0.0,0.0
1351098000,3.35,0.0,0.0
1351101600,3.1,0.0,0.0
1351105200,0.0,0.0,0.0
1351108800,1.8,0.0,0.0
1351112400,2.3,0.0,0.0
1351116000,2.6,0.0,0.0
1351119600,2.1,0.0,0.0
1351123200,2.6,0.0,0.0
1351126800,2.6,0.0,0.0
1351130400,2.1,0.0,0.0
1351134000,2.76666666667,0.0,0.0
1351137600,1.9,0.0,0.0
1351141200,2.1,0.0,0.0
1351144800,2.1,0.0,0.0
1351148400,1.8,0.0,0.0
1351152000,2.6,0.0,0.0
1351155600,2.85,0.0,0.0
1351159200,1.8,0.0,0.0
1351162800,2.6,0.0,0.0
1351166400,2.35,0.0,0.0
1351170000,2.6,0.0,0.0
1351173600,2.6,0.0,0.0
1351177200,3.1,0.0,0.0
1351180800,3.1,0.0,0.0
1351184400,3.6,0.0,0.0
1351188000,3.6,0.0,0.0
1351191600,4.1,0.0,0.0
1351195200,3.6,0.0,0.0
1351198800,3.6,0.0,0.0
1351202400,2.35,0.0,0.0
1351206000,2.1,0.0,0.0
1351209600,2.1,0.0,0.0
1351213200,1.5,0.0,0.0
1351216800,0.0,0.0,0.0
1351220400,0.75,0.0,0.0
1351224000,1.0,0.0,0.0
1351227600,1.5,0.0,0.0
1351231200,1.5,0.0,0.0
1351234800,2.1,0.0,0.0
1351238400,1.5,0.0,0.0
1351242000,1.8,0.0,0.0
1351245600,2.1,0.0,0.0
1351249200,1.5,0.0,0.0
1351252800,1.0,0.0,0.0
1351256400,0.0,0.0,0.0
1351260000,0.0,0.0,0.0
1351263600,2.35,0.0,0.0
1351267200,2.1,0.0,0.0
1351270800,2.1,0.0,0.0
1351274400,2.35,0.0,0.0
1351278000,2.6,0.0,0.0
1351281600,1.5,0.0,0.0
1351285200,1.5,0.0,0.0
1351288800,0.0,0.0,0.0
1351292400,1.5,0.0,0.0
1351296000,1.9,0.0,0.0
1351299600,1.5,0.0,0.0
1351303200,1.5,0.0,0.0
1351306800,1.5,0.0,0.0
1351310400,1.0,0.0,0.0
1351314000,0.0,0.0,0.0
1351317600,0.75,0.0,0.0
1351321200,1.5,0.0,0.0
1351324800,2.6,0.0,0.0
1351328400,2.35,0.0,0.0
1351332000,2.1,0.0,0.0
1351335600,2.1,0.0,0.0
1351339200,2.35,0.0,0.0
1351342800,4.6,0.0,0.0
1351346400,5.7,0.0,0.0
1351350000,5.15,0.0,0.0
1351353600,4.6,0.0,0.0
1351357200,5.7,0.0,0.0
1351360800,5.15,0.0,0.0
1351364400,5.7,0.0,0.0
1351368000,4.1,0.0,0.0
1351371600,3.1,0.0,0.0
1351375200,1.5,0.0,0.0
1351378800,0.0,0.0,0.0
1351382400,2.05,0.0,0.0
1351386000,4.1,0.0,0.0
1351389600,4.1,0.0,0.0
1351393200,4.35,0.0,0.0
1351396800,2.85,0.0,0.0
1351400400,5.7,0.0,0.0
1351404000,5.95,0.0,0.0
1351407600,5.7,0.0,0.0
1351411200,4.1,0.0,0.0
1351414800,4.6,0.0,0.0
1351418400,6.95,0.0,0.0
1351422000,7.7,0.0,0.0
1351425600,7.95,0.0,0.0
1351429200,7.23333333333,0.0,0.0
1351432800,7.7,0.0,0.0
1351436400,8.75,0.0,0.0
1351440000,8.8,0.0,0.0
1351443600,9.8,0.0,0.0
1351447200,8.75,0.0,0.0
1351450800,8.2,0.0,0.0
1351454400,10.3,0.0,0.0
1351458000,9.25,0.0,0.0
1351461600,11.8,0.0,0.0
1351465200,10.3,0.0,0.0
1351468800,12.1,0.0,0.0
1351472400,10.8,0.0,0.0
1351476000,10.3,0.0,0.0
1351479600,9.3,0.0,0.0
1351483200,4.1,0.0,0.0
1351486800,9.3,0.0,0.0
1351490400,9.55,0.0,0.0
1351494000,9.8,0.0,0.0
1351497600,10.3,0.0,0.0
1351501200,11.85,0.0,0.0
1351504800,11.8,0.0,0.0
1351508400,13.9,0.5,0.0
1351512000,13.9,0.5,0.0
1351515600,14.9,0.15,0.0
1351519200,14.7333333333,0.2,0.0
1351522800,15.8,0.766666666667,0.0
1351526400,16.45,0.9,0.0
1351530000,18.5333333333,0.6,0.0
1351533600,19.0333333333,2.3,0.0
1351537200,18.5,2.5,0.0
1351540800,19.3,1.4,0.0
1351544400,18.0,2.8,0.0
1351548000,21.8,0.433333333333,0.0
1351551600,22.4,0.3,0.0
1351555200,23.4,3.95,0.0
1351558800,20.6,0.0,0.0
1351562400,20.6,0.0,0.0
1351566000,18.8,0.0,0.0
1351569600,4.8,4.33333333333,0.0
1351573200,13.4,0.0,0.0
1351576800,13.9,0.0,0.0
1351580400,14.4,0.0,0.0
1351584000,11.3,0.0,0.0
1351587600,11.8,0.0,0.0
1351591200,10.3,0.0,0.0
1351594800,10.3,0.0,0.0
1351598400,11.05,0.0,0.0
1351602000,16.5,0.0,0.0
1351605600,11.3,0.0,0.0
1351609200,12.35,0.15,0.0
1351612800,11.0,0.0,0.0
1351616400,9.8,0.0,0.0
1351620000,9.8,0.0,0.0
1351623600,10.3,0.0,0.0
1351627200,11.3,0.0,0.0
1351630800,9.43333333333,0.1,0.0
1351634400,3.1,0.3,0.0
1351638000,3.1,0.3,0.0
1351641600,2.93333333333,0.266666666667,0.0
1351645200,4.1,0.0,0.0
1351648800,5.9,0.0,0.0
1351652400,5.4,0.0,0.0
1351656000,2.55,0.5,0.0
1351659600,5.1,0.3,0.0
1351663200,4.85,0.15,0.0
1351666800,5.7,0.0,0.0
1351670400,4.1,0.0,0.0
1351674000,4.1,0.0,0.0
1351677600,3.6,0.0,0.0
1351681200,4.6,0.0,0.0
1351684800,5.4,0.0,0.0
1351688400,6.7,0.0,0.0
1351692000,6.7,0.0,0.0
1351695600,6.7,0.0,0.0
1351699200,5.7,0.0,0.0
1351702800,4.6,0.0,0.0
1351706400,4.35,0.0,0.0
1351710000,4.6,0.0,0.0
1351713600,4.1,0.0,0.0
1351717200,4.9,0.0,0.0
1351720800,6.2,0.0,0.0
1351724400,6.7,0.0,0.0
1351728000,6.2,0.0,0.0
1351731600,5.7,0.0,0.0
1351735200,5.7,0.0,0.0
1351738800,5.4,0.0,0.0
1351742400,2.3,0.15,0.0
1351746000,4.1,0.0,0.0
1351749600,4.9,0.0,0.0
1351753200,5.1,0.0,0.0
1351756800,5.7,0.0,0.0
1351760400,6.2,0.0,0.0
1351764000,6.2,0.0,0.0
1351767600,6.2,0.0,0.0
1351771200,6.45,0.0,0.0
1351774800,6.2,0.0,0.0
1351778400,5.1,0.0,0.0
1351782000,6.15,0.0,0.0
1351785600,6.2,0.0,0.0
1351789200,5.7,0.0,0.0
1351792800,5.95,0.0,0.0
1351796400,7.2,0.0,0.0
1351800000,7.7,0.0,0.0
1351803600,7.95,0.0,0.0
1351807200,7.7,0.0,0.0
1351810800,7.2,0.0,0.0
1351814400,6.45,0.0,0.0
1351818000,6.7,0.0,0.0
1351821600,6.7,0.0,0.0
1351825200,6.7,0.0,0.0
1351828800,2.85,0.0,0.0
1351832400,4.1,0.0,0.0
1351836000,5.15,0.0,0.0
1351839600,5.1,0.0,0.0
1351843200,5.1,0.0,0.0
1351846800,4.85,0.0,0.0
1351850400,5.1,0.0,0.0
1351854000,4.6,0.0,0.0
1351857600,5.4,0.0,0.0
1351861200,6.7,0.0,0.0
1351864800,5.7,0.0,0.0
1351868400,5.95,0.0,0.0
1351872000,7.7,0.0,0.0
1351875600,6.2,0.0,0.0
1351879200,6.7,0.0,0.0
1351882800,6.2,0.0,0.0
1351886400,5.1,0.0,0.0
1351890000,6.15,0.0,0.0
1351893600,8.8,0.0,0.0
1351897200,8.8,0.0,0.0
1351900800,8.2,0.0,0.0
1351904400,8.8,0.0,0.0
1351908000,7.2,0.0,0.0
1351911600,8.5,0.0,0.0
1351915200,3.35,0.0,0.0
1351918800,6.7,0.0,0.0
1351922400,5.65,0.0,0.0
1351926000,7.2,0.0,0.0
1351929600,6.7,0.0,0.0
1351933200,6.7,0.0,0.0
1351936800,4.1,0.0,0.0
1351940400,5.1,0.0,0.0
1351944000,6.4,0.0,0.0
1351947600,9.8,0.0,0.0
1351951200,8.2,0.0,0.0
1351954800,8.75,0.0,0.0
1351958400,8.2,0.0,0.0
1351962000,9.3,0.0,0.0
1351965600,8.5,0.0,0.0
1351969200,8.8,0.0,0.0
1351972800,8.2,0.0,0.0
1351976400,6.95,0.0,0.0
1351980000,8.2,0.0,0.0
1351983600,7.7,0.0,0.0
1351987200,7.7,0.0,0.0
1351990800,9.3,0.0,0.0
1351994400,7.7,0.0,0.0
1351998000,6.95,0.0,0.0
1352001600,2.85,0.0,0.0
1352005200,7.2,0.0,0.0
1352008800,6.15,0.0,0.0
1352012400,5.1,0.0,0.0
1352016000,4.6,0.0,0.0
1352019600,4.6,0.0,0.0
1352023200,5.1,0.0,0.0
1352026800,6.2,0.0,0.0
1352030400,6.2,0.0,0.0
1352034000,5.1,0.0,0.0
1352037600,4.6,0.0,0.0
1352041200,4.6,0.0,0.0
1352044800,3.6,0.0,0.0
1352048400,5.1,0.0,0.0
1352052000,5.1,0.0,0.0
1352055600,5.7,0.0,0.0
1352059200,6.7,0.0,0.0
1352062800,6.7,0.0,0.0
1352066400,5.1,0.0,0.0
1352070000,6.7,0.0,0.0
1352073600,6.95,0.0,0.0
1352077200,7.2,0.0,0.0
1352080800,6.7,0.0,0.0
1352084400,6.2,0.0,0.0
1352088000,2.85,0.0,0.0
1352091600,5.1,0.0,0.0
1352095200,5.65,0.0,0.0
1352098800,6.2,0.0,0.0
1352102400,5.1,0.0,0.0
1352106000,6.15,0.0,0.0
1352109600,6.7,0.0,0.0
1352113200,7.2,0.0,0.0
1352116800,7.7,0.0,0.0
1352120400,7.7,0.0,0.0
1352124000,6.2,0.0,0.0
1352127600,5.65,0.0,0.0
1352131200,6.7,0.0,0.0
1352134800,5.1,0.0,0.0
1352138400,4.1,0.0,0.0
1352142000,6.7,0.0,0.0
1352145600,7.2,0.0,0.0
1352149200,6.15,0.0,0.0
1352152800,7.2,0.0,0.0
1352156400,6.2,0.0,0.0
1352160000,6.2,0.0,0.0
1352163600,5.1,0.0,0.0
1352167200,4.1,0.0,0.0
1352170800,5.15,0.0,0.0
1352174400,2.3,0.0,0.0
1352178000,4.1,0.0,0.0
1352181600,4.1,0.0,0.0
1352185200,2.6,0.0,0.0
1352188800,3.1,0.0,0.0
1352192400,2.3,0.0,0.0
1352196000,2.6,0.0,0.0
1352199600,2.6,0.0,0.0
1352203200,3.6,0.0,0.0
1352206800,4.6,0.0,0.0
1352210400,3.6,0.0,0.0
1352214000,3.35,0.0,0.0
1352217600,1.5,0.0,0.0
1352221200,2.6,0.0,0.0
1352224800,1.8,0.0,0.0
1352228400,4.1,0.0,0.0
1352232000,4.1,0.0,0.0
1352235600,3.85,0.0,0.0
1352239200,2.1,0.0,0.0
1352242800,3.1,0.0,0.0
1352246400,3.1,0.0,0.0
1352250000,3.6,0.0,0.0
1352253600,3.6,0.0,0.0
1352257200,3.85,0.0,0.0
1352260800,2.85,0.0,0.0
1352264400,6.7,0.0,0.0
1352268000,6.7,0.0,0.0
1352271600,7.2,0.0,0.0
1352275200,8.2,0.0,0.0
1352278800,8.75,0.0,0.0
1352282400,8.8,0.0,0.0
1352286000,9.8,0.0,0.0
1352289600,9.8,0.0,0.0
1352293200,9.8,0.0,0.0
1352296800,12.9,0.0,0.0
1352300400,11.6666666667,0.266666666667,0.0
1352304000,8.8,1.5,0.0
1352307600,8.8,0.65,0.0
1352311200,8.9,2.53333333333,0.0
1352314800,8.76666666667,2.43333333333,0.0
1352318400,9.3,4.1,0.0
1352322000,9.3,6.45,0.0
1352325600,10.3,2.3,0.0
1352329200,11.8,1.4,2.5
1352332800,11.8,6.2,1.66666666667
1352336400,10.8,0.9,0.0
1352340000,9.8,0.9,0.0
1352343600,10.3,2.0,0.0
1352347200,5.4,12.55,0.0
1352350800,11.55,0.4,5.0
1352354400,10.6333333333,1.96666666667,3.33333333333
1352358000,8.2,0.0,0.0
1352361600,10.8,0.0,0.0
1352365200,9.25,0.25,0.0
1352368800,7.7,0.0,0.0
1352372400,7.7,0.0,10.0
1352376000,6.15,0.25,5.0
1352379600,5.1,0.0,0.0
1352383200,8.2,0.0,0.0
1352386800,8.5,0.0,0.0
1352390400,6.2,0.0,0.0
1352394000,6.2,0.0,8.0
1352397600,6.7,0.0,4.0
1352401200,4.1,0.0,0.0
1352404800,5.1,0.0,0.0
1352408400,6.65,0.0,0.0
1352412000,8.2,0.0,0.0
1352415600,9.3,0.0,8.0
1352419200,8.5,0.0,4.0
1352422800,8.8,0.0,0.0
1352426400,9.3,0.0,0.0
1352430000,8.75,0.0,0.0
1352433600,3.6,0.5,5.0
1352437200,6.7,0.0,5.0
1352440800,6.45,0.0,2.5
1352444400,6.2,0.0,0.0
1352448000,5.7,0.0,0.0
1352451600,5.15,0.0,0.0
1352455200,6.2,0.0,0.0
1352458800,8.2,0.0,5.0
1352462400,7.2,0.0,2.5
1352466000,9.8,0.0,0.0
1352469600,7.2,0.0,0.0
1352473200,6.95,0.0,0.0
1352476800,7.2,0.0,0.0
1352480400,6.2,0.0,3.0
1352484000,6.2,0.0,1.5
1352487600,6.2,0.0,0.0
1352491200,6.2,0.0,0.0
1352494800,4.9,0.0,0.0
1352498400,6.2,0.0,0.0
1352502000,7.2,0.0,0.0
1352505600,7.2,0.0,0.0
1352509200,4.1,0.0,0.0
1352512800,1.5,0.0,0.0
1352516400,2.05,0.0,0.0
1352520000,1.3,0.0,2.5
1352523600,3.6,0.0,0.0
1352527200,3.35,0.0,0.0
1352530800,4.1,0.0,0.0
1352534400,3.6,0.0,0.0
1352538000,3.6,0.0,0.0
1352541600,4.6,0.0,0.0
1352545200,4.1,0.0,0.0
1352548800,3.85,0.0,0.0
1352552400,1.5,0.0,0.0
1352556000,1.5,0.0,0.0
1352559600,1.55,0.0,0.0
1352563200,2.6,0.0,0.0
1352566800,2.6,0.0,0.0
1352570400,3.1,0.0,0.0
1352574000,3.6,0.0,0.0
1352577600,3.6,0.0,0.0
1352581200,2.85,0.0,0.0
1352584800,2.1,0.0,0.0
1352588400,2.1,0.0,0.0
1352592000,2.1,0.0,0.0
1352595600,0.0,0.0,0.0
1352599200,2.1,0.0,0.0
1352602800,1.05,0.0,0.0
1352606400,0.0,0.0,0.0
1352610000,0.0,0.0,0.0
1352613600,0.0,0.0,0.0
1352617200,1.5,0.0,0.0
1352620800,1.5,0.0,0.0
1352624400,0.75,0.0,0.0
1352628000,2.1,0.0,0.0
1352631600,3.6,0.0,0.0
1352635200,3.85,0.0,0.0
1352638800,4.6,0.0,0.0
1352642400,5.1,0.0,0.0
1352646000,5.1,0.0,0.0
1352649600,5.7,0.0,0.0
1352653200,4.1,0.0,0.0
1352656800,5.15,0.0,0.0
1352660400,6.2,0.0,0.0
1352664000,5.7,0.0,0.0
1352667600,6.2,0.0,0.0
1352671200,7.7,0.0,0.0
1352674800,6.7,0.0,0.0
1352678400,6.7,0.0,0.0
1352682000,4.6,0.0,0.0
1352685600,3.6,0.0,0.0
1352689200,3.6,0.0,0.0
1352692800,1.55,0.0,0.0
1352696400,3.6,0.0,0.0
1352700000,3.26666666667,0.0,0.0
1352703600,1.05,0.0,0.0
1352707200,2.76666666667,0.0,0.0
1352710800,2.43333333333,0.0,0.0
1352714400,1.5,0.0,0.0
1352718000,0.0,0.0,0.0
1352721600,0.0,0.0,0.0
1352725200,0.0,0.0,0.0
1352728800,1.7,0.0,0.0
1352732400,4.1,0.0,0.0
1352736000,5.7,0.0,0.0
1352739600,6.7,0.0,0.0
1352743200,6.7,0.0,0.0
1352746800,8.2,0.0,0.0
1352750400,6.45,0.0,0.0
1352754000,5.88,0.0,0.0
1352757600,7.2,0.0,0.0
1352761200,7.95,0.0,0.0
1352764800,7.86666666667,0.0,0.0
1352768400,9.05,0.0,0.0
1352772000,4.43333333333,0.0,0.0
